arxiv_id,title,year,pub_date,primary_cat,all_cats,authors,doi,journal_ref,url,summary,source,cluster,family,task,ai_method,cited_by,venue,oa_doi,oa_authors,oa_fetched
2510.02513,Adaptive randomized pivoting and volume sampling,2025,2025-10-02 19:37:43,stat.ML,stat.ML;cs.DS;cs.LG;math.NA;stat.CO,Ethan N. Epperly,,,https://arxiv.org/abs/2510.02513,"Adaptive randomized pivoting (ARP) is a recently proposed and highly effective algorithm for column subset selection. This paper reinterprets the ARP algorithm by drawing connections to the volume sampling distribution and active learning algorithms for linear regression. As consequences, this paper presents new analysis for the ARP algorithm and faster implementations using rejection sampling.",supplement_t2,,general,characterization,autonomous_exp,0,,10.48550/arxiv.2510.02513,Ethan N. Epperly,2026-09-07
2508.15983,A simulation-based training framework for machine-learning applications in ARPES,2025,2025-08-21 21:59:09,cond-mat.mtrl-sci,cond-mat.mtrl-sci;cs.LG;physics.comp-ph,MengXing Na and Chris Zhou and Sydney K. Y. Dufresne and Matteo Michiardi and Andrea Damascelli,,,https://arxiv.org/abs/2508.15983,"In recent years, angle-resolved photoemission spectroscopy (ARPES) has advanced significantly in its ability to probe more observables and simultaneously generate multi-dimensional datasets. These advances present new challenges in data acquisition, processing, and analysis. Machine learning (ML) models can drastically reduce the workload of experimentalists; however, the lack of training data for ML -- and in particular deep learning -- is a significant obstacle. In this work, we introduce an open-source synthetic ARPES spectra simulator - aurelia - for the purpose of generating the large datasets necessary to train ML models. As a demonstration, we train a convolutional neural network to evaluate ARPES spectra quality -- a critical task performed during the initial sample alignment phase of the experiment. We benchmark the simulation-trained model against actual experimental data and find that it can assess the spectra quality more accurately than human analysis, and swiftly identify the optimal measurement region with high precision. Thus, we establish that simulated ARPES spectra can be an effective proxy for experimental spectra in training ML models.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2508.15983,MengXing Na and Chris Zhou and S. K. Y. Dufresne and Matteo Michiardi and A. Damascelli,2026-09-07
2507.21087,Intelligent ARP Spoofing Detection using Multi-layered Machine Learning (ML) Techniques for IoT Networks,2025,2025-06-23 20:26:56,cs.CR,cs.CR;cs.CY,Anas Ali and Mubashar Husain and Peter Hans,,,https://arxiv.org/abs/2507.21087,"Address Resolution Protocol (ARP) spoofing remains a critical threat to IoT networks, enabling attackers to intercept, modify, or disrupt data transmission by exploiting ARP's lack of authentication. The decentralized and resource-constrained nature of IoT environments amplifies this vulnerability, making conventional detection mechanisms ineffective at scale. This paper introduces an intelligent, multi-layered machine learning framework designed to detect ARP spoofing in real-time IoT deployments. Our approach combines feature engineering based on ARP header behavior, traffic flow analysis, and temporal packet anomalies with a hybrid detection pipeline incorporating decision trees, ensemble models, and deep learning classifiers. We propose a hierarchical architecture to prioritize lightweight models at edge gateways and deeper models at centralized nodes to balance detection accuracy and computational efficiency. The system is validated on both simulated IoT traffic and the CICIDS2017 dataset, achieving over 97% detection accuracy with low false positive rates. Comparative evaluations with signature-based and rule-based systems demonstrate the robustness and generalizability of our approach. Our results show that intelligent machine learning integration enables proactive ARP spoofing detection tailored for IoT scenarios, laying the groundwork for scalable and autonomous network security solutions.",supplement_t2,,general,characterization,surrogate,,,,,2026-09-07
2506.18100,Optimizing Resource Allocation and Energy Efficiency in Federated Fog Computing for IoT,2025,2025-06-22 17:10:32,cs.CR,cs.CR,Taimoor Ahmad and Anas Ali,,,https://arxiv.org/abs/2506.18100,"Address Resolution Protocol (ARP) spoofing attacks severely threaten Internet of Things (IoT) networks by allowing attackers to intercept, modify, or block communications. Traditional detection methods are insufficient due to high false positives and poor adaptability. This research proposes a multi-layered machine learning-based framework for intelligently detecting ARP spoofing in IoT networks. Our approach utilizes an ensemble of classifiers organized into multiple layers, each layer optimizing detection accuracy and reducing false alarms. Experimental evaluations demonstrate significant improvements in detection accuracy (up to 97.5\%), reduced false positive rates (less than 2\%), and faster detection time compared to existing methods. Our key contributions include introducing multi-layer ensemble classifiers specifically tuned for IoT networks, systematically addressing dataset imbalance problems, introducing a dynamic feedback mechanism for classifier retraining, and validating practical applicability through extensive simulations. This research enhances security management in IoT deployments, providing robust defenses against ARP spoofing attacks and improving reliability and trust in IoT environments.",supplement_t2,,general,characterization,surrogate,,,,,2026-09-07
2501.11176,Surface Reconstructions in Thin-Films of Magnetic Topological Insulator MnBi$_2$Te$_4$,2025,2025-01-19 21:29:24,cond-mat.mtrl-sci,cond-mat.mtrl-sci;cond-mat.mes-hall,Shahid Sattar and Daniel Hedman and C. M. Canali,10.1103/PhysRevResearch.7.023024,"Phys. Rev. Research 7, 023024 (2025)",https://arxiv.org/abs/2501.11176,"Understanding the nature of surface states and their exchange gaps in magnetic topological insulator MnBi$_2$Te$_4$ (MBT) thin films is crucial for achieving robust topological Chern and Axion insulating phases where the Quantum Anomalous Hall Effect and the Topological Magneto-electric Effect can be realized. Here, we focus on the rather unexplored issue of how surface reconstructions, which are likely to occur in experiments, influence these properties. Using first-principles calculations together with molecular dynamics simulations accelerated by machine learning force field, we demonstrate that interstitial-2H and peripheral-2H type atomic reconstructions are responsible for modifying the exchange gap and surface characteristics of MBT thin films, with important implications for the topological indices and the nature of quasi one-dimensional side-wall edge states dominating quantum transport. \textcolor{blue}{Specifically, the calculation of the energy landscape and barriers for the proposed surface reconstructions indicates that the interstitial-2H reconstruction is thermodynamically more stable than the peripheral-2H reconstruction. The latter case is also hypothesized as providing a plausible explanation for the Rashba surface states observed} in Angle-Resolved Photoemission Spectroscopy (ARPES) measurements. Our analysis provides a theoretical framework to elucidate the nature and effect of reconstructions in MBT thin films, with predictions for the experimental realization of different topological phases.",supplement_t2,,general,characterization,gnn_potential,0,,10.48550/arxiv.2501.11176,Shahid Sattar and Daniel Hedman and C. M. Canali,2026-09-07
2410.21920,Online Test of a Neural Network Deep Convection Parameterization in ARP-GEM1,2024,2024-10-29 10:24:43,physics.ao-ph,physics.ao-ph;cs.LG,Blanka Balogh and David Saint-Martin and Olivier Geoffroy,,,https://arxiv.org/abs/2410.21920,"In this study, we present the integration of a neural network-based parameterization into the global atmospheric model ARP-GEM1, leveraging the Python interface of the OASIS coupler. This approach facilitates the exchange of fields between the Fortran-based ARP-GEM1 model and a Python component responsible for neural network inference. As a proof-of-concept experiment, we trained a neural network to emulate the deep convection parameterization of ARP-GEM1. Using the flexible Fortran/Python interface, we have successfully replaced ARP-GEM1's deep convection scheme with a neural network emulator. To assess the performance of the neural network deep convection scheme, we have run a 5-years ARP-GEM1 simulation using the neural network emulator. The evaluation of averaged fields showed good agreement with output from an ARP-GEM1 simulation using the physics-based deep convection scheme. The Python component was deployed on a separate partition from the general circulation model, using GPUs to increase inference speed of the neural network.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2410.21920,Blanka Balogh and David Saint‐Martin and Olivier Geoffroy,2026-09-07
2410.03132,Autoregressive Action Sequence Learning for Robotic Manipulation,2024,2024-10-04 04:07:15,cs.RO,cs.RO;cs.AI;cs.LG,Xinyu Zhang and Yuhan Liu and Haonan Chang and Liam Schramm and Abdeslam Boularias,,,https://arxiv.org/abs/2410.03132,"Designing a universal policy architecture that performs well across diverse robots and task configurations remains a key challenge. In this work, we address this by representing robot actions as sequential data and generating actions through autoregressive sequence modeling. Existing autoregressive architectures generate end-effector waypoints sequentially as word tokens in language modeling, which are limited to low-frequency control tasks. Unlike language, robot actions are heterogeneous and often include continuous values -- such as joint positions, 2D pixel coordinates, and end-effector poses -- which are not easily suited for language-based modeling. Based on this insight, we introduce a straightforward enhancement: we extend causal transformers' single-token prediction to support predicting a variable number of tokens in a single step through our Chunking Causal Transformer (CCT). This enhancement enables robust performance across diverse tasks of various control frequencies, greater efficiency by having fewer autoregression steps, and lead to a hybrid action sequence design by mixing different types of actions and using a different chunk size for each action type. Based on CCT, we propose the Autoregressive Policy (ARP) architecture, which solves manipulation tasks by generating hybrid action sequences. We evaluate ARP across diverse robotic manipulation environments, including Push-T, ALOHA, and RLBench, and show that ARP, as a universal architecture, matches or outperforms the environment-specific state-of-the-art in all tested benchmarks, while being more efficient in computation and parameter sizes. Videos of our real robot demonstrations, all source code and the pretrained models of ARP can be found at http://github.com/mlzxy/arp.",supplement_t2,,general,characterization,llm,0,,10.48550/arxiv.2410.03132,Xinyu Zhang and Yuhan Liu and Haonan Chang and Liam Schramm and Abdeslam Boularias,2026-09-07
2410.02172,Abstract Reward Processes: Leveraging State Abstraction for Consistent Off-Policy Evaluation,2024,2024-10-03 03:19:43,cs.LG,cs.LG;cs.AI;stat.ML,Shreyas Chaudhari and Ameet Deshpande and Bruno Castro da Silva and Philip S. Thomas,,,https://arxiv.org/abs/2410.02172,"Evaluating policies using off-policy data is crucial for applying reinforcement learning to real-world problems such as healthcare and autonomous driving. Previous methods for off-policy evaluation (OPE) generally suffer from high variance or irreducible bias, leading to unacceptably high prediction errors. In this work, we introduce STAR, a framework for OPE that encompasses a broad range of estimators -- which include existing OPE methods as special cases -- that achieve lower mean squared prediction errors. STAR leverages state abstraction to distill complex, potentially continuous problems into compact, discrete models which we call abstract reward processes (ARPs). Predictions from ARPs estimated from off-policy data are provably consistent (asymptotically correct). Rather than proposing a specific estimator, we present a new framework for OPE and empirically demonstrate that estimators within STAR outperform existing methods. The best STAR estimator outperforms baselines in all twelve cases studied, and even the median STAR estimator surpasses the baselines in seven out of the twelve cases.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2410.02172,Shreyas Chaudhari and Ameet Deshpande and Bruno Castro da Silva and Philip S. Thomas,2026-09-07
2407.04631,An autoencoder for compressing angle-resolved photoemission spectroscopy data,2024,2024-07-05 16:41:49,cond-mat.mtrl-sci,cond-mat.mtrl-sci;cs.LG,Steinn Ymir Agustsson and Mohammad Ahsanul Haque and Thi Tam Truong and Marco Bianchi and Nikita Klyuchnikov and Davide Mottin and Panagiotis Karras and Philip Hofmann,10.1088/2632-2153/ada8f2,"Machine Learning: Science and Technology 6, 015019 (2025)",https://arxiv.org/abs/2407.04631,"Angle-resolved photoemission spectroscopy (ARPES) is a powerful experimental technique to determine the electronic structure of solids. Advances in light sources for ARPES experiments are currently leading to a vast increase of data acquisition rates and data quantity. On the other hand, access time to the most advanced ARPES instruments remains strictly limited, calling for fast, effective, and on-the-fly data analysis tools to exploit this time. In response to this need, we introduce ARPESNet, a versatile autoencoder network that efficiently summmarises and compresses ARPES datasets. We train ARPESNet on a large and varied dataset of 2-dimensional ARPES data extracted by cutting standard 3-dimensional ARPES datasets along random directions in $\mathbf{k}$. To test the data representation capacity of ARPESNet, we compare $k$-means clustering quality between data compressed by ARPESNet, data compressed by discrete cosine transform, and raw data, at different noise levels. ARPESNet data excels in clustering quality despite its high compression ratio.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2407.04631,Steinn Ýmir Ágústsson and Mohammad A. Haque and Thi Tam Truong and Marco Bianchi and Nikita Klyuchnikov and Davide Mottin and Panagiotis Karras and Philip Hofmann,2026-09-07
2406.12362,Certified ML Object Detection for Surveillance Missions,2024,2024-06-18 07:42:22,cs.AI,cs.AI,Mohammed Belcaid and Eric Bonnafous and Louis Crison and Christophe Faure and Eric Jenn and Claire Pagetti,,"12th European Congress on Embedded Real Time Software and Systems, Jun 2024, Toulouse, France",https://arxiv.org/abs/2406.12362,"In this paper, we present a development process of a drone detection system involving a machine learning object detection component. The purpose is to reach acceptable performance objectives and provide sufficient evidences, required by the recommendations (soon to be published) of the ED 324 / ARP 6983 standard, to gain confidence in the dependability of the designed system.",supplement_t2,,general,characterization,surrogate,1,,10.48550/arxiv.2406.12362,Mohammed Belcaid and Eric Bonnafous and Louis Crison and Christophe Faure and Éric Jenn and Claire Pagetti,2026-09-07
2406.10551,Electron dynamics in a three-dimensional Brillouin zone analysed by machine learning,2024,2024-06-15 08:09:33,cond-mat.str-el,cond-mat.str-el,Paulina Majchrzak and Charlotte Sanders and Yu Zhang and Andrii Kuibarov and Oleksandr Suvorov and Emma Springate and Iryna Kovalchuk and Saicharan Aswartham and Grigory Shipunov and Bernd Büchner and Alexander Yaresko and Sergey Borisenko and Philip Hofmann,10.1103/physrevresearch.7.013025,"Physical Review Research 7, 013025 (2025)",https://arxiv.org/abs/2406.10551,"The electron dynamics in the unoccupied states of the Weyl semimetal PtBi$_2$ is studied by time- and angle-resolved photoemission spectroscopy (TR-ARPES). The measurement's result is the photoemission intensity $I$ as a function of at least four parameters: the emission angle and kinetic energy of the photoelectrons, the time delay between pump and probe laser pulses, and the probe laser photon energy that needs to be varied to access the full three-dimensional Brillouin zone of the material. The TR-ARPES results are reported in an accompanying paper. Here we focus on the technique of using $k$-means, an unsupervised machine learning technique, in order to discover trends in the four-dimensional data sets. We study how to compare the electron dynamics across the entire data set and how to reveal subtle variations between different data sets collected in the vicinity of the bulk Weyl points.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2406.10551,,2026-09-07
2404.03800,Learning Social Fairness Preferences from Non-Expert Stakeholder Opinions in Kidney Placement,2024,2024-04-04 20:44:56,cs.LG,cs.LG;cs.HC,Mukund Telukunta and Sukruth Rao and Gabriella Stickney and Venkata Sriram Siddardh Nadendla and Casey Canfield,,,https://arxiv.org/abs/2404.03800,"Modern kidney placement incorporates several intelligent recommendation systems which exhibit social discrimination due to biases inherited from training data. Although initial attempts were made in the literature to study algorithmic fairness in kidney placement, these methods replace true outcomes with surgeons' decisions due to the long delays involved in recording such outcomes reliably. However, the replacement of true outcomes with surgeons' decisions disregards expert stakeholders' biases as well as social opinions of other stakeholders who do not possess medical expertise. This paper alleviates the latter concern and designs a novel fairness feedback survey to evaluate an acceptance rate predictor (ARP) that predicts a kidney's acceptance rate in a given kidney-match pair. The survey is launched on Prolific, a crowdsourcing platform, and public opinions are collected from 85 anonymous crowd participants. A novel social fairness preference learning algorithm is proposed based on minimizing social feedback regret computed using a novel logit-based fairness feedback model. The proposed model and learning algorithm are both validated using simulation experiments as well as Prolific data. Public preferences towards group fairness notions in the context of kidney placement have been estimated and discussed in detail. The specific ARP tested in the Prolific survey has been deemed fair by the participants.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2404.03800,Mukund Telukunta and S. V. N. Rao and Gabriella Stickney and Venkata Sriram Siddardh Nadendla and Casey Canfield,2026-09-07
2403.13815,Autonomous microARPES,2024,2024-02-16 13:41:05,cond-mat.mtrl-sci,cond-mat.mtrl-sci;cs.LG,Steinn Ymir Agustsson and Alfred J. H. Jones and Davide Curcio and Søren Ulstrup and Jill Miwa and Davide Mottin and Panagiotis Karras and Philip Hofmann,10.1063/5.0204663,"Review of Scientific Instruments 95, 055106 (2024)",https://arxiv.org/abs/2403.13815,"Angle-resolved photoemission spectroscopy (ARPES) is a technique used to map the occupied electronic structure of solids. Recent progress in X-ray focusing optics has led to the development of ARPES into a microscopic tool, permitting the electronic structure to be spatially mapped across the surface of a sample. This comes at the expense of a time-consuming scanning process to cover not only a three-dimensional energy-momentum ($E, k_z, k_y$) space but also the two-dimensional surface area. Here, we implement a protocol to autonomously search both $\mathbf{k}$- and real space in order to find positions of particular interest, either because of their high photoemission intensity or because of sharp spectral features. The search is based on the use of Gaussian process regression and can easily be expanded to include additional parameters or optimisation criteria. This autonomous experimental control is implemented on the SGM4 micro-focus beamline of the synchrotron radiation source ASTRID2.",supplement_t2,,general,characterization,autonomous_exp,,,,,2026-09-07
2603.07706,DeepConf: Machine Learning Conformer Reconstruction of Biomolecules from Scanning Tunneling Microscopy Images,2026,2026-03-08 16:20:05,cond-mat.mes-hall,cond-mat.mes-hall,Tim J. Seifert and Dhaneesh Kumar and Markus Etzkorn and Stephan Rauschenbach and Klaus Kern and Kelvin Anggara and Uta Schlickum,,,https://arxiv.org/abs/2603.07706,"Improving the detailed understanding of the underlying properties and functions of biomolecules has recently attracted growing interest, enabled by the possibility of real-space imaging of single, intact macromolecules using Scanning Tunneling Microscopy (STM) in combination with electrospray ion beam deposition and soft landing. This combination provides key insights into biomolecular behavior, but it also imposes stringent requirements on rapid and reliable data analysis. A major limiting factor for applying machine learning to STM images is often the scarcity of training data, caused by the long acquisition times required for both experimental imaging and high-accuracy simulations. Here, we propose a framework for the rapid generation of three-dimensional structures of glycans, peptides, and glycopeptides and their corresponding STM-like image simulations, based on state-of-the-art, machine-learning-accelerated Density Functional Theory (DFT). We generate datasets for the polypeptide bradykinin and for a representative glycan molecule, and we train a conformer estimation model to predict a molecule's three-dimensional structure from an STM image. On synthetic data, our approach achieves high accuracy, with median atomic deviations below $2\,Å$ for peptides and below $4\,Å$ for glycans. Application to experimental data predominantly yields a precise, reliable, and visually convincing determination of the local positions of molecular subunits. The application to experimental data represents an important milestone towards a fully automated structural search pipeline for complex, biologically relevant systems imaged with STM.",supplement_t2,,general,characterization,surrogate,1,,10.48550/arxiv.2603.07706,Tim J. Seifert and Dhaneesh Kumar and Markus Etzkorn and Stephan Rauschenbach and Klaus Kern and Kelvin Anggara and Uta Schlickum,2026-09-07
2602.18890,Prediction of the Hubbard U parameter from scanning tunneling microscopy images of moire systems using image recognition,2026,2026-02-21 16:19:45,cond-mat.mes-hall,cond-mat.mes-hall,Nachiket Tanksale and Tobias Stauber,10.1103/bfbh-2xv6,"Phys. Rev. B 114, 045123 (2026)",https://arxiv.org/abs/2602.18890,"The atomistic Hubbard interaction U, representing the on-site Coulomb repulsion, serves as a pivotal parameter in theoretical models describing correlated systems, yet its precise experimental determination, especially in moire systems, remains challenging. Scanning Tunneling Microscopy (STM) provides real-space images of the local density of states (LDOS), offering rich data sets that reflect the unique electronic structure of the material. Here, we introduce a systematic methodology for extracting the Hubbard U parameter directly from these LDOS images through the application of machine learning (ML) in the case of twisted bilayer graphene in the flat-band regime. Accurate regression of U is achieved despite the extremely high visual similarity between FT-LDOS images corresponding to different interaction strengths. Subsequent data analysis further suggests a gradual interaction-dependent redistribution of spectral weight, with a possible crossover scale of order U/t ~ 1. To assess robustness beyond idealized simulations, we introduce physically motivated perturbations that emulate experimental STM imperfections and demonstrate that augmentation-based training substantially improves generalization to noisy and symmetry-broken FT-LDOS images.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2602.18890,Nachiket Anil Tanksale and Tobias Stauber,2026-09-07
2601.19371,Molecular Hamiltonian learning from setpoint-dependent scanning tunneling spectroscopy,2026,2026-01-27 08:53:52,cond-mat.mes-hall,cond-mat.mes-hall;cond-mat.str-el,Greta Lupi and Adolfo O. Fumega and Mohammad Amini and Robert Drost and Peter Liljeroth and Jose L. Lado,,,https://arxiv.org/abs/2601.19371,"Molecular quantum magnets adsorbed on surfaces exhibit rich spin and orbital excitations that can be probed by scanning tunneling microscopy with inelastic electron tunneling spectroscopy (STM-IETS). However, the quantitative extraction of the underlying multiorbital Hamiltonian from experimental spectra remains a fundamental challenge. Here, we introduce molecular Hamiltonian learning, a machine learning strategy that infers the microscopic Hamiltonian parameters of a single adsorbed molecule directly from the setpoint-dependence of STM-IETS data. The method leverages the systematic evolution of spectral features as the STM tip tunes the local electrostatic environment for different tip-sample distances. We demonstrate this approach on iron phthalocyanine on ferroelectric SnTe, training our algorithm on theory spectra from a realistic multiorbital model, including spin-orbit coupling, electrostatic interactions, local crystal field, and substrate effects. The algorithm, trained solely on theoretical many-body simulations, allows reconstructing Hamiltonian parameters directly from experimental spectra. Our manuscript establishes a flexible and automated strategy for Hamiltonian reconstruction from STM-IETS, transforming setpoint-dependent spectroscopy into quantitative characterization of quantum materials at the atomic scale.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2601.19371,Greta Lupi and Adolfo O. Fumega and Mohammad Amini and Robert Drost and Peter Liljeroth and José L. Lado,2026-09-07
2511.09734,A Fourier-Based Global Denoising Model for Smart Artifacts Removing of Microscopy Images,2025,2025-11-12 20:47:29,eess.IV,eess.IV;cs.LG,Huanhuan Zhao and Connor Vernachio and Laxmi Bhurtel and Wooin Yang and Ruben Millan-Solsona and Spenser R. Brown and Marti Checa and Komal Sharma Agrawal and Adam M. Guss and Liam Collins and Wonhee Ko and Arpan Biswas,,,https://arxiv.org/abs/2511.09734,"Microscopy such as Scanning Tunneling Microscopy (STM), Atomic Force Microscopy (AFM) and Scanning Electron Microscopy (SEM) are essential tools in material imaging at micro- and nanoscale resolutions to extract physical knowledge and materials structure-property relationships. However, tuning microscopy controls (e.g. scanning speed, current setpoint, tip bias etc.) to obtain a high-quality of images is a non-trivial and time-consuming effort. On the other hand, with sub-standard images, the key features are not accurately discovered due to noise and artifacts, leading to erroneous analysis. Existing denoising models mostly build on generalizing the weak signals as noises while the strong signals are enhanced as key features, which is not always the case in microscopy images, thus can completely erase a significant amount of hidden physical information. To address these limitations, we propose a global denoising model (GDM) to smartly remove artifacts of microscopy images while preserving weaker but physically important features. The proposed model is developed based on 1) first designing a two-imaging input channel of non-pair and goal specific pre-processed images with user-defined trade-off information between two channels and 2) then integrating a loss function of pixel- and fast Fourier-transformed (FFT) based on training the U-net model. We compared the proposed GDM with the non-FFT denoising model over STM-generated images of Copper(Cu) and Silicon(Si) materials, AFM-generated Pantoea sp.YR343 bio-film images and SEM-generated plastic degradation images. We believe this proposed workflow can be extended to improve other microscopy image quality and will benefit the experimentalists with the proposed design flexibility to smartly tune via domain-experts preferences.",supplement_t2,,general,characterization,none,,,,,2026-09-07
2510.25921,Generative Image Restoration and Super-Resolution using Physics-Informed Synthetic Data for Scanning Tunneling Microscopy,2025,2025-10-29 19:50:34,cs.CV,cs.CV;cond-mat.mtrl-sci,Nikola L. Kolev and Tommaso Rodani and Neil J. Curson and Taylor J. Z. Stock and Alberto Cazzaniga,,,https://arxiv.org/abs/2510.25921,"Scanning tunnelling microscopy (STM) enables atomic-resolution imaging and atom manipulation, but its utility is often limited by tip degradation and slow serial data acquisition. Fabrication adds another layer of complexity since the tip is often subjected to large voltages, which may alter the shape of its apex, requiring it to be conditioned. Here, we propose a machine learning (ML) approach for image repair and super-resolution to alleviate both challenges. Using a dataset of only 36 pristine experimental images of Si(001):H, we demonstrate that a physics-informed synthetic data generation pipeline can be used to train several state-of-the-art flow-matching and diffusion models. Quantitative evaluation with metrics such as the CLIP Maximum Mean Discrepancy (CMMD) score and structural similarity demonstrates that our models are able to effectively restore images and offer a two- to fourfold reduction in image acquisition time by accurately reconstructing images from sparsely sampled data. Our framework has the potential to significantly increase STM experimental throughput by offering a route to reducing the frequency of tip-conditioning procedures and to enhancing frame rates in existing high-speed STM systems.",supplement_t2,,general,characterization,generative,,,,,2026-09-07
2509.14828,Statistics makes a difference: Machine learning adsorption dynamics of functionalized cyclooctine on Si(001) at DFT accuracy,2025,2025-09-18 10:43:17,cond-mat.mtrl-sci,cond-mat.mtrl-sci;physics.chem-ph,Hendrik Weiske and Rhyan Barrett and Ralf Tonner-Zech and Patrick Melix and Julia Westermayr,,,https://arxiv.org/abs/2509.14828,"The interpretation of experiments on reactive semiconductor surfaces requires statistically significant sampling of molecular dynamics, but conventional ab initio methods are limited due to prohibitive computational costs. Machine-learning interatomic potentials provide a promising solution, bridging the gap between the chemical accuracy of short ab initio molecular dynamics (AIMD) and the extensive sampling required to simulate experiment. Using ethinyl-functionalized cyclooctyne adsorption on Si(001) as a model system, we demonstrate that conventional AIMD undersamples the configurational space, resulting in discrepancies with scanning tunnelling microscopy and X-ray photoelectron spectroscopy data. To resolve these inconsistencies, we employ pre-trained equivariant message-passing neural networks, fine-tuned on only a few thousand AIMD snapshots, and integrate them into a ""molecular-gun"" workflow. This approach generates 10,000 independent trajectories more than 1,000 times faster than AIMD. These simulations recover rare intermediates, clarify the competition between adsorption motifs, and reproduce the experimentally dominant on-top [2+2] cycloaddition geometry. Our results show that fine-tuning of pre-trained foundational models enables statistically converged, chemically accurate simulations of bond-forming and bond-breaking events on complex surfaces, providing a scalable route to reconcile atomistic theory with experimental ensemble measurements in semiconductor functionalization.",supplement_t2,,general,characterization,gnn_potential,1,,10.48550/arxiv.2509.14828,Hendrik Weiske and Rhyan Barrett and Ralf Tonner and Patrick Melix and Julia Westermayr,2026-09-07
2504.20711,Hamiltonian Learning of Triplon Excitations in an Artificial Nanoscale Molecular Quantum Magnet,2025,2025-04-29 12:43:35,cond-mat.mes-hall,cond-mat.mes-hall;cond-mat.mtrl-sci,Rouven Koch and Robert Drost and Peter Liljeroth and Jose L. Lado,10.1021/acs.nanolett.5c02502,"Nano Letters 25, 36, 13435-13440 (2025)",https://arxiv.org/abs/2504.20711,"Extracting the Hamiltonian parameters of nanoscale quantum magnets from experimental measurements is a significant challenge in quantum matter. Here we establish a machine learning strategy to extract the parameters of a spin Hamiltonian from inelastic spectroscopy with scanning tunneling microscopy, and we demonstrate this methodology experimentally with an artificial nanoscale molecular magnet based on cobalt phthalocyanine (CoPC) molecules on NbSe$_2$. We show that this technique allows us to extract the Hamiltonian parameters of a quantum magnet from the differential conductance, including the substrate-induced spatial variation of the exchange couplings. Our methodology leverages a machine learning algorithm trained on exact quantum many-body simulations with tensor networks of finite quantum magnets, leading to a methodology that predicts the Hamiltonian parameters of CoPC quantum magnets of arbitrary size. Our results demonstrate how quantum many-body methods and machine learning enable us to learn a microscopic description of nanoscale quantum many-body systems with scanning tunneling spectroscopy.",supplement_t2,,general,characterization,surrogate,,,,,2026-09-07
2502.18306,Water Nucleation via Transient Bonds to Oxygen Functionalized Graphite,2025,2025-02-25 15:48:13,astro-ph.GA,astro-ph.GA,Frederik G. Doktor and Niels M. Mikkelsen and Signe Kyrkjebø and Prashant Srivastava and Richard Balog and Bjørk Hammer and Karina Morgenstern and Liv Hornekær,10.1021/acs.jpcc.4c08614,,https://arxiv.org/abs/2502.18306,"We present a study the initial stages of ice growth on pristine and oxygen-functionalized highly oriented pyrolytic graphite (O-HOPG), combining low-temperature scanning tunneling microscopy (LT-STM) and machine-learning structural searches. LT-STM images show that oxygen atoms act as nucleation sites for ice growth, and that the size, structure and porosity of the nanometer-sized ice clusters depend strongly on the growth temperature. Machine learning-assisted structural searches and first-principles energy calculations confirm that clusters of water molecules are likely to bind to chemisorbed oxygen atoms through hydrogen bonding. During the early stages of the cluster growth clusters of water molecules are likely to be immobilized by binding to more than one chemisorbed oxygen atom through hydrogen bonding. However, the energy gain by hydrogen bond formation of a molecule, upon incorporation into smaller clusters only bound to a single oxygen atom, is large enough to induce cluster diffusion and favor the growth of larger ice clusters. Our results demonstrate that the mobility of water molecules is significantly lowered in the presence of defects on the surface. The observed lower mobility on defected carbon presented here offers an enhanced understanding of macroscopic anti-icing properties observed for functionalized HOPG under ambient conditions and provides insight into the early stages of ice growth on dust grain surfaces in interstellar space.",supplement_t2,,general,characterization,surrogate,,,,,2026-09-07
2410.13711,Automated classification of individual atoms on surfaces using machine learning,2024,2024-10-17 16:11:16,cond-mat.mes-hall,cond-mat.mes-hall,Angéline Lafleur and Soo-hyon Phark,,,https://arxiv.org/abs/2410.13711,"Leveraging scanning tunneling microscopy (STM) for atomic-scale fabrication has led to many advancements such as the creation of atomic electron-spin qubit structures on surfaces. However, the time-consuming and tedious nature of this process calls for improvements, and this study explores the use of machine learning (ML) to automate certain steps, notably identifying appropriate atomic candidates for the structures. We classify titanium and iron atoms on a magnesium oxide (MgO) surface, which are prototypical on-surface spin qubit candidates, showing distinct topographic and spectroscopic features depending on the bonding sites of the MgO surface. Employing a semi-automated computer vision process, we train a convolutional neural network with STM topographic images and scanning tunneling spectroscopy (STS) curves of several hundred atoms. After training, the topography model achieves an 86% validation accuracy in classifying 200 new images, and the STS model, a 100% accuracy for a sample size of 100 atoms. This method extends its applicability to various nanoscopic measurements, including atomically resolved imaging and local probing of electronic properties, offering a promising approach for classifying atoms and molecules on surfaces.",supplement_t2,,general,characterization,surrogate,0,,10.48550/arxiv.2410.13711,Angéline Lafleur and Soo-hyon Phark,2026-09-07
