arxiv_id,key
2410.16684,yuchi2024superconductivity
2410.16685,yamamoto2024electromagnetic
2410.17076,zakharov2024majorana
2410.17461,chen2024impurity
2410.17571,xie2024rare
2410.17588,guo2024high
2410.17652,bao2024liquid
2410.17669,wang2024finite
2410.17671,yao2024mystery
2410.17733,vasina2024connecting
2410.18020,nunezregueiro2024magnetic
2410.18028,lopes2024magnetization
2410.18175,divic2024anyon
2410.18365,kubo2024higha
2410.18405,yang2024phonon
2410.18438,nagashima2024optically
2410.18594,rodriguez2024flat
2410.18679,watanabe2024gauge
2410.18771,flachi2024fermion
2410.18802,rooij2024recombination
2410.18840,xu2024pressure
2410.18872,lao2024corner
2410.19065,plastovets2024magnetoelectric
2410.19433,singh2024hot
2410.19577,huang2024landau
2410.19668,liu2024observation
2410.20078,harbick2024time
2410.20114,jiang2024data
2410.20177,conte2024magnet
2410.20368,wei2024characterization
2410.20744,seeyangnok2024superconductivity
2410.20835,kashuba2024non
2410.20921,wu2024polar
2410.21363,matsyshyn2024superconducting
2410.21496,lopez2024nonlinear
2410.21678,hu2024topological
2410.21682,dai2024spin
2410.21689,aoki2024high
2410.21692,dai2024andreev
2410.21703,mao2024charge
2410.21710,mao2024spin
2410.21725,miao2024topological
2410.21769,seeyangnok2024superconductivitya
2410.21773,zhuang2024anomalous
2410.21775,yang2024inherent
2410.21941,burshtein2024quantum
2410.21945,zhu2024rapid
2410.22167,greenfield2024kinetic
2410.22195,tarantini2024procedures
2410.22433,huang2024graphene
2410.22636,zhu2024universal
2410.22704,verma2024bkt
2410.22769,sun2024design
2410.22823,yu2024coexistence
2410.23044,chang2024dispersion
2410.23062,burshtein2024photon
2410.23121,virtanen2024superconducting
2410.23221,gupta2024phase
2410.23269,wilde2024superconducting
2410.23352,hosur2024digital
2410.23468,hu2024charge
2410.24004,park2024improving
2410.24093,korshunov2024superconducting
2411.00162,priyadarshi2024situ
2411.00313,shinjo2024optical
2411.01130,slobodchikov2024electronic
2411.01149,matsumoto2024pressure
2411.01167,heung2024singlet
2411.01170,jung2024full
2411.01232,wu2024probing
2411.01519,zhigadlo2024high
2411.01585,hu2024observation
2411.01907,missiaen2024spin
2411.01935,botzel2024theorya
2411.02011,kokkeler2024full
2411.02178,colletta2024modelling
2411.02489,pupim2024adatom
2411.02503,yang2024topologicala
2411.02679,fukaya2024josephson
2411.02698,kitagawa2024clear
2411.02749,meninger2024extraction
2411.03437,arora2024quantum
2411.03676,hayata2024phase
2411.03777,chen2024electronica
2411.03822,dangic2024ambient
2411.03824,hvidolsen2024coexistence
2411.03971,pervakov2024intrinsic
2411.04045,tolpygo2024characterization
2411.04407,chen2024pressure
2411.04848,bonfa2024unveiling
2411.04871,dhara2024linear
2411.04896,zhang2024achieving
2411.05071,shavit2024quantum
2411.16685,polichetti2024comments
2411.05112,hallett2024effects
2411.05381,haldar2024influence
2411.05434,hidaka2024selection
2411.05551,wu2024collective
2411.05611,grant2024superconducting
2411.05668,filippozzi2024high
2411.06127,wang2024dynamic
2411.06492,feldman2024quantum
2411.06537,heier2024calculations
2411.06603,terzic2024persistence
2411.06673,sano2024thermoelectric
2411.06734,liu2024cocktail
2411.06758,qi2024edge
2411.06932,pan2024octupolar
2411.07068,souto2024majorana
2411.07119,faundez2024two
2411.07201,bunney2024fractionalized
2411.07292,oh2024high
2411.07338,munoz2024topological
2411.07427,you2024diverse
2411.07624,p2024ising
2411.07657,wang2024skin
2411.08005,sogabe2024berry
2411.08142,tahirkheli2024evidence
2411.08192,wang2024accurate
2411.08200,sajan2024atomic
2411.08391,hwang2024simple
2411.18629,nikulov2024reply
2411.08539,liu2024evolutiona
2411.08649,colauto2024maximum
2411.08677,pei2024unveiling
2411.08942,stasiak2024experimental
2411.08969,sau2024theory
2411.08980,zhao2024orbital
2411.09196,teeriaho2024coexistence
2411.09239,powell2024multiphase
2411.09429,han2024ai
2411.09494,baalbergen2024laser
2411.09664,jahin2024enhanced
2411.09793,wu2024large
2411.09907,wang2024densitya
2411.09925,gu2024optimal
2411.09966,lu2024assessing
2411.09985,kobayashi2024optical
2411.10331,chen2024facile
2411.10335,piasotski2024current
2411.10410,frost2024oxidation
2411.10522,boebinger2024hydride
2411.10631,chan2024observation
2411.10644,wang2024layer
2411.10688,haruna2024spin
2411.10774,upadhyay2024strong
2411.10786,su2024strongly
2411.10851,mo2024coexistence
2411.10852,katsumi2024amplitude
2411.10931,bonetti2024competing
2411.11040,cheng2024imaging
2411.11561,wang2024intertwineda
2411.11570,costa2024unconventional
2411.11674,zhu2024novel
2411.11724,song2024nanoscale
2411.11981,nitsch2024poor
2411.12219,shi2024two
2411.12231,fan2024two
2411.12236,liao2024circuit
2411.12261,myers2024stripe
2411.12349,zhang2024spina
2411.12486,memarzadeh2024nucleation
2411.12836,silkin2024doping
2411.12991,zeng2024resolving
2411.13301,du2024tunable
2411.13355,lykkegaard2024phase
2411.13399,shen2024numerical
2411.13554,shao2024possible
2411.13650,yamase2024theory
2411.13651,pakrouski2024certain
2411.14011,aleshchenko2024thz
2411.14114,jin2024dirac
2411.14144,gandhi2024superconducting
2411.14549,koizumi2024superconductivity
2411.14600,geisler2024fermi
2411.14682,vijayan2024surface
2411.14734,keshri2024ab
2412.05291,hirsch2024replya
2411.14782,park2024collective
2411.14831,fedoseev2024coexistence
2411.14903,uday2024non
2411.15048,kammerer2024resonant
2411.15058,lenschen2024dielectric
2411.15333,hossain2024unconventional
2411.15510,watanabe2024possibility
2411.15683,luo2024first
2411.15807,sun2024josephson
2411.15870,satariano2024evidence
2411.15916,kukkonen2024charge
2411.16037,rahmonov2024resonant
2411.16047,liu2024decoupling
2411.16399,kosuth2024two
2411.16614,norowski2024intrinsic
2411.16625,chapai2024origin
2411.16970,pranjic2024unsupervised
2411.17001,kukkonen2024chargea
2411.17097,jang2024engineering
2411.17352,kamashev2024expanding
2411.17357,alshemi2024two
2411.17504,kim2024superconductivity
2412.07792,zen2024author
2411.17815,hazra2024obstructed
2411.17818,holbk2024interplay
2411.17964,heung2024probing
2411.18045,pan2024structural
2411.18227,li2024observationa
2411.18315,gutowska2024anisotropic
2411.18325,debnath2024field
2411.18446,jin2024interlayer
2411.18536,henssler2024chemical
2411.18540,howell2024magnetic
2411.18542,alexanian2024fermi
2411.18744,graham2024pressure
2411.18781,wang2024higgs
2411.19014,gu2024prediction
2411.19028,gao2024prediction
2412.05111,zhao2024oscillatory
2411.19338,chirolli2024diode
2411.19396,rai2024sns
2411.19656,botana2024design
2411.19912,cailleaux2024theory
2411.19932,kumarasinghe2024enhancement
2412.00203,skvortsov2024supercurrent
2412.00273,siegl2024friedel
2412.00391,fistul2024collective
2412.00701,fan2024superconductivity
2412.00935,yeh2024structureda
2412.01394,zeng2024transverse
2412.01577,barrier2024coulomb
2412.01578,gao2024double
2412.01679,wang2024optimisation
2412.01702,capecelatro2024andreev
2412.01749,reho2024ab
2412.02469,lou2024resistive
2412.02473,asgharpour2024synthetic
2412.13209,goyal2024comments
2412.02677,amigo2024negative
2412.02822,erhardt2024understanding
2412.03087,parafilo2024proposal
2412.03524,anderson2024gapped
2412.03544,gluscevich2024kibble
2412.03646,awelewa2024magnetic
2412.03650,geier2024self
2412.03698,abanov2024non
2412.03720,campbell2024strange
2412.03793,fatmehsari2024nonuniform
2412.03899,chen2024evolution
2412.03994,costa2024transport
2412.04084,babkin2024superconducting
2412.04098,wilcox2024magnetically
2412.04159,bose2024situ
2412.04379,wang2024spinon
2412.04391,zhao2024electronic
2412.04556,das2024inverse
2412.04790,miyamoto2024inhomogeneous
2412.05016,stolyarov2024two
2412.16169,zhou2024multiple
2412.16170,zhou2024intrinsic
2412.16171,hou2024bulk
2412.05118,bak2024multi
2412.05209,medic2024artificial
2412.05374,saha2024strong
2412.05420,wang2024universal
2412.05459,ma2024dome
2412.05465,kelly2024superconductivity
2412.05869,sahu2024transport
2412.06150,chiu2024moving
2412.06156,zhu2024role
2412.06377,graf2024ising
2412.06562,ahmad2024novel
2412.06569,zhang2024observation
2412.06612,samarawickrama2024crossover
2412.06710,dong2024enhanced
2412.06941,wan2024light
2412.07008,islam2024unconventional
2412.07071,bukatova2024spectral
2412.07145,qin2024chiral
2412.07178,yuan2024electron
2412.07190,wang2024absence
2412.07364,pimanov2024response
2412.07529,heinrich2024bending
2412.07887,lammer2024effects
2412.07993,nikodem2024topological
2412.08113,gokhfeld2024larger
2412.08119,seeyangnok2024two
2412.08213,yan2024enhancement
2412.08269,mijit2024local
2412.08335,matsubara2024broken
2412.08361,li2024superconductivityb
2412.08450,wang2024evidence
2412.08451,liao2024berry
2412.08569,achour2024interplay
2412.08839,ikegami2024influence
2412.08991,jiao2024type
2412.08994,jiao2024sr
2412.09003,chen2024evolutiona
2412.09093,yamane2024high
2412.09098,song2024band
2412.09257,li2024fermiology
2412.09340,fang2024superconductivity
2412.09354,yan2024meissner
2412.09375,chen2024unveiling
2412.09384,rastkhadiv2024prediction
2412.09457,medic2024minimal
2412.09514,paudel2024influence
2412.09736,schmidt2024tuning
2412.09866,sun2024effective
2412.10148,ogata2024appearance
2412.10179,campbell2024seeking
2412.10227,smirr2024tunable
2412.10236,kokkeler2024quantum
2412.10818,zhang2024pressure
2412.11129,bohachov2024disentangling
2412.11280,honasoge2024fabrication
2412.11305,mendez2024textit
2412.11429,gao2024theoretical
2412.11727,semenok2024transmission
2412.11782,cioni2024conveyor
2412.11784,bhowmik2024topological
2412.11895,aleshchenko2024optical
2412.11922,li2024exploring
2412.12258,peng2024universal
2412.12263,peng2024scaling
2412.12279,huang2024coherent
2412.12344,yang2024field
2412.12758,creusot2024superconducting
2412.12795,walicka2024magnetism
2412.13042,engstrom2024detecting
2412.13186,mark2024efficiently
2412.13431,ma2024high
2412.13517,seeyangnok2024superconductivityb
2412.13680,wo2024spin
2412.13687,manaparambil2024underscreened
2412.16221,paghi2024josephson
2412.13830,yuan2024selective
2412.14000,beneklins2024universal
2412.14245,sukhachov2024coexistence
2412.14255,marra2024zero
2412.14296,fischer2024theory
2412.14381,islam2024pressure
2412.14408,neto2024dynamic
2412.14439,ahmed2024odda
2412.14534,palle2024unconventionala
2412.14610,li2024microscopic
2412.14627,moca2024spectral
2412.14662,pham2024resistance
2412.14691,caputo2024mathematical
2412.14876,seja2024impurity
2412.14927,sellati2024ghost
2412.14958,schmieden2024study
2412.15003,lin2024possible
2412.15103,sun2024topological
2412.15203,levitan2024anomalous
2412.15488,li2024theoretical
2412.15741,bogush2024conformal
2412.15850,huang2024experimental
2412.15903,arabi2024magnetic
2412.16045,potter2024millikelvin
2412.16099,poorgholamkhanjari2024engineering
2412.16103,deltsidis2024local
2412.16116,lu2024kramers
2412.16279,baudis2024first
2412.16569,nikodem2024tunable
2412.16622,zhou2024ambient
2412.16760,ziegler2024edge
2412.16804,golden2024development
2412.16870,murai2024three
2412.17020,zhang2024optical
2501.14752,liu2024origin
2412.17367,aichner2024enhanced
2412.17453,tian2024spin
2412.17550,liu2024phase
2412.17576,vervoort2024dc
2412.17722,ramallo2024superconductivity
2412.17760,botana2024scenario
2412.17905,yuan2024infinitely
2412.17926,schegolev2024contemporary
2412.18220,chen2024spin
2412.18240,verde2024calculations
2412.18251,viz2024dimensional
2412.18341,hou2024quantum
2412.18343,cai2024low
2412.18399,suleymanli2024gap
2412.18446,zhao2024ultralow
2412.18469,wang2024self
2412.18754,noda2024fractional
2412.18787,sato2024non
2412.18864,froldi2024strong
2412.18892,song2024emergent
2412.19096,yu2024anisotropic
2412.19298,chabanenko2024transformation
2412.19493,mandal2024two
2412.19565,patil2024effective
2412.19617,lechermann2024interplay
2412.19687,ahmed2024dft
2412.19894,dong2024chirality
2412.19919,kaczmarek2024direct
2412.20054,sharma2024phase
2501.01978,sobyanin2024nondipole
2412.20465,wang2024electronica
2412.20647,panigrahi2024microscopic
2412.20837,azam2024high
2412.20855,calderon2024cascades
2412.20896,wu2024global
2412.20944,chen2024one
2412.21019,liao2024orbital
2412.21150,subedi2024pressure
2501.00088,pino2024theory
2501.00098,yu2024quantum
2501.00100,yu2024universal
2501.00325,sindler2024deeper
2501.00386,saradva2024evolution
2501.00410,zhang2024majorana
2501.00447,lal2024physics
2501.00554,meena2024observation
2501.01466,hirsch2024hydride
2501.00699,li2025unconventional
2501.00812,pandey2025sputtering
2501.00835,zhuang2025current
2501.00960,chau2025optical
2501.01155,huang2025probing
2501.01185,castellanosbeltran2025measurable
2501.01501,banerjee2025dissipation
2501.01734,chernodub2025enhanced
2501.01838,li2025electronic
2501.01842,taravati2025light
2501.01852,li2025coherence
2501.01883,quaranta2025high
2501.01887,jangid2025high
2501.02171,cao2025enhanced
2501.02185,xie2025quasi
2501.02231,dong2025strong
2501.02351,ramakrishnan2025high
2501.02425,qi2025high
2501.02455,li2025large
2501.02500,jeon2025effect
2501.02818,roppongi2025topology
2501.02876,agarwal2025anomalous
2501.03011,moshel2025propagation
2501.10409,shao2025band
2501.03317,rehfuss2025sub
2501.03343,golden2025characterization
2501.03385,baxevanis2025inductively
2501.03801,kwon2025flux
2501.03868,luo2025surface
2501.03962,deshpande2025influence
2501.04915,farid2025lifshitz
2501.05010,liu2025non
2501.05164,hua2025tree
2501.05254,xu2025incommensurate
2501.05317,zhang2025double
2501.05451,chatterjee2025interplay
2501.05562,wei2025kondo
2501.05671,mori2025josephson
2501.06272,sun2025effects
2501.16189,zhou2025critical
2501.05797,nashaat2025intrinsic
2501.05980,hossain2025tunable
2501.06288,pandey2025diabatic
2501.06460,liu2025electric
2501.06516,singh2025high
2501.06845,willard2025comparison
2501.06875,yue2025correlated
2501.07780,margiotta2025thermal
2501.07982,antonelli2025exploring
2501.08012,jones2025quasiparticle
2501.08022,liu2025superconductivity
2501.08140,taleb2025electron
2501.08204,bhatt2025resolving
2501.08216,grankin2025negative
2501.08400,samuely2025misfit
2501.08536,wang2025mottness
2501.08564,kim2025boundary
2501.08635,kobayashi2025pressure
2501.08646,maeda2025classification
2501.08687,li2025preformed
2501.08867,volavka2025ising
2501.08986,landro2025topological
2501.09226,li2025absence
2501.09255,li2025angle
2501.09449,kopur2025ar
2501.09675,wu2025weak
2501.09721,kumarasinghe2025hybridization
2501.10085,sanchezmartinez2025optical
2501.10287,padma2025beyond
2501.10296,scheie2025cooper
2501.10503,lewellen2025frozonium
2501.10619,liu2025properties
2501.10804,alimenti2025surface
2501.10960,sun2025pseudo
2501.10998,feng2025pseudo
2501.11248,luo2025microscopic
2501.11377,kamiyama2025optical
2501.11751,schulz2025quantum
2501.11783,sharma2025strain
2501.11907,liu2025hybridization
2501.11936,bartl2025evidence
2501.11966,pompeo2025method
2501.12024,ram2025multiterminal
2501.12068,zhao2025impact
2501.12129,ji2025floquet
2501.12141,zhao2025orientation
2501.12222,ouyang2025high
2501.12232,schulz2025theory
2501.12435,putzer2025eliashberg
2501.12609,watanabe2025bcs
2501.12646,lou2025current
2501.12647,shi2025absence
2501.12730,shestakov2025thermodynamics
2501.12889,noat2025magnetic
2501.12908,yakaboylu2025fractionally
2501.13168,liu2025landau
2501.13178,azari2025coexistence
2501.13269,reichhardt2025using
2501.13322,morrissey2025model
2501.13511,li2025signature
2501.13547,kitagawa2025highly
2501.13722,watanabe2025gauge
2501.13759,jong2025measurement
2501.13783,soori2025crossed
2501.13791,simon2025ab
2501.14057,cuperus2025non
2501.14138,wu2025time
2501.14202,shi2025prerequisite
2501.14254,yazdanihamid2025influence
2501.14378,autieri2025conditions
2501.14420,belli2025chemical
2501.14504,dailledouze2025imaging
2501.14563,holmvall2025designing
2501.14584,li2025bulk
2501.14665,le2025opposite
2501.14876,yakovlev2025atypical
2501.14965,strohauer2025origin
2502.07079,cao2025pairing
2501.15178,uraga2025spin
2501.15428,zhang2025optimizing
2501.15512,mikitik2025determination
2501.15518,wang2025simultaneous
2501.15709,devereaux2025significance
2501.15771,kumar2025absence
2501.15800,singh2025overdoping
2501.15871,schnaubelt2025transient
2501.15882,bera2025thermoelectric
2501.15912,kulesh2025flux
2501.15929,huo2025low
2501.16183,ma2025melting
2501.18631,akrap2025report
2501.16636,gu2025pair
2501.16699,song2025unconventional
2501.16856,salvador2025two
2501.16869,gordeeva2025ultra
2501.16872,taravati2025space
2501.16957,sato2025sturdy
2501.16965,chen2025effect
2501.17017,robbins2025upper
2501.17230,coveney2025phonon
2501.17314,zyuzin2025phase
2501.17316,guarcello2025l
2501.17369,lee2025anomalous
2501.17451,sasaki2025enhancement
2501.17465,arima2025direct
2501.17623,uguccioni2025keldysh
2501.17641,yerin2025supercurrent
2501.17709,zhang2025bulk
2501.17724,decrausaz2025dynamic
2501.17924,arora2025photo
2501.18242,choi2025unveiling
2501.18573,zabyaneh2025symmetries
2501.18591,leong2025non
2501.18694,liceran2025unconventional
2501.18885,li2025direct
2502.00237,zhu2025proposal
2502.00255,skinnerramos2025stress
2502.00566,zhai2025nuclear
2502.00701,goyal2025orbital
2502.00804,guarcello2025effect
2502.00889,baranski2025interplay
2502.00913,khasanov2025influence
2502.01018,shi2025superconductivity
2502.01169,fujimoto2025renormalization
2502.01501,zhang2025damage
2502.01624,bhatta2025structural
2502.01793,ahn2025circular
2502.01838,yi2025universal
2502.01881,deng2025creation
2502.01955,wu2025pressure
2502.02053,nagae2025majorana
2502.02105,lukmanova2025strain
2502.02192,piasotski2025topological
2502.02252,alizadeh2025superconductivity
2502.02665,mohammadiarzanagh2025enhanced
2502.02706,jaroszynski2025critical
2502.06821,ishikawa2025superconducting
2502.02923,huang2025revealing
2502.02931,li2025superconductivity
2502.02947,spieker2025pervasive
2502.03178,zhong2025spin
2502.03299,zikiy2025mutual
2502.03326,zaldivar2025revealing
2502.03873,ortiz2025oxygen
2502.03986,wahlberg2025boosting
2502.04196,theiler2025temperature
2502.04231,ahmad2025josephson
2502.04255,shi2025effect
2502.04439,liu2025quantum
2502.04647,kornilovitch2025derivation
2502.04739,yapa2025mixed
2502.04785,diezcarlon2025probing
2502.05481,he2025superconducting
2502.05828,marel2025thoughts
2502.05914,kubo2025higgs
2502.06063,graham2025tailoring
2502.06420,levitin2025odd
2502.06569,lin2025floquet
2502.06700,geng2025theoretical
2502.06962,tuero2025large
2502.06992,sivakov2025vortex
2502.07043,purmessur2025operation
2502.07089,rachel2025majorana
2502.07446,mukherjee2025emergence
2502.07475,meena2025topological
2502.07533,zhao2025revealing
2502.07955,carltonjones2025revealing
2502.08270,huang2025superconductivity
2502.08425,braz2025interlayer
2502.08459,zaccone2025microscopic
2502.08527,kudriashov2025non
2502.08589,giovanni2025benchmarking
2502.08699,bashan2025extended
2502.08704,leraand2025phonon
2502.08708,coleman2025dual
2502.08915,xiong2025metal
2502.08928,terashima2025apparent
2502.09195,duan2025orbital
2502.09397,sten2025spectral
2502.09421,hasan2025superconducting
2502.09868,du2025unveiling
2502.09878,hossain2025superconductivity
2502.09945,kurihara2025removal
2502.09964,donaire2025fractional
2502.10737,ye2025three
2502.10911,mazanik2025interfacial
2502.10962,li2025orbital
2502.11035,fan2025organometallic
2502.11204,yan2025charge
2502.11527,xiong2025application
2502.11601,okada2025weak
2502.11624,miserev2025high
2502.11693,rosmus2025observation
2502.11709,torkzadeh2025superconducting
2502.11717,ma2025superconducting
2502.12076,pallecchi2025uncollapsed
2502.12144,hausoel2025superconducting
2502.12252,aasen2025roadmap
2502.12265,kaplan2025quantum
2502.12416,xu2025abnormal
2502.13264,poage2025violation
2502.13265,jabusch2025unusual
2502.13307,bondarev2025transparent
2502.13351,broun2025beyond
2502.13354,zhang2025origin
2502.13391,wu2025tunable
2502.13454,liu2025accurate
2502.13608,xu2025av
2502.13612,duffy2025evidence
2502.13690,fan2025interfacial
2502.13857,guo2025interfacial
2502.14085,campbell2025enhancement
2502.14324,lu2025impact
2502.14347,wang2025discovery
2502.14410,peng2025isotropic
2502.14423,juraszek2025nodeless
2502.14601,nomura2025strong
2502.14633,xu2025superconductivity
2502.14635,qiu2025quantum
2502.14843,keliri2025slave
2502.15373,tanaka2025vertex
2502.15400,fukaya2025superconducting
2502.15445,li2025mpd5
2502.15590,talantsev2025structural
2502.15930,baran2025yu
2502.16013,ideta2025proximity
2502.16258,song2025geometric
2502.16415,zhang2025perfect
2502.16558,wang2025discoverya
2502.16657,fernandes2025loop
2502.16729,nakai2025callan
2502.16784,zou2025unraveling
2502.17005,song2025phase
2502.17063,iida2025status
2502.17127,charikova2025josephson
2502.17247,dhundhwal2025high
2502.17555,yoon2025quarter
2502.17745,hossain2025atomic
2502.17831,shen2025nodeless
2502.17833,ihara2025probing
2502.17892,eyal2025experimental
2502.17970,buccheri2025microwave
2502.17998,burmistrov2025revisiting
2502.18068,miao2025electronic
2502.18075,yuan2025orbital
2502.18133,benkel2025modelling
2502.18281,gao2025maximum
2503.00041,ruhman2025comment
2502.18723,ithepalli2025growth
2502.18989,bi2025rise
2502.19162,ramires2025pure
2502.19267,dourado2025majorana
2502.19270,parthenios2025spin
2502.19371,sharma2025tunable
2502.19483,kariyado2025single
2502.19501,verraes2025first
2502.19560,legg2025comment
2502.19599,yang2025uniaxial
2502.19664,huo2025first
2502.19733,liu2025extracting
2502.19826,wu2025phonon
2502.19840,gao2025robust
2502.19841,mizushima2025detecting
2502.19882,svalland2025topological
2502.20276,vecchi2025search
2502.20283,yang2025topological
2502.20394,murshed2025superconductivity
2502.20450,auyeung2025universal
2502.20721,sano2025melting
2502.20733,tu2025symmetry
2502.20735,huang2025spatially
2502.20796,xu2025unraveling
2502.20911,lamponen2025superconductivity
2502.20921,katayama2025noise
2502.21016,yin2025s
2502.21124,singh2025synthesis
2502.21230,parfenov2025bulk
2503.00169,paul2025determination
2503.00233,langa2025study
2503.00473,chavez2025condensation
2503.01204,goyal2025insight
2503.01337,he2025coexistence
2503.01519,li2025half
2503.01673,sato2025finite
2503.02216,luo2025hunting
2503.02489,gaydamachenko2025rf
2503.02779,mor2025selective
2503.02811,wang2025microwave
2503.02929,ingham2025vestigial
2503.03168,bahrami2025vortex
2503.03281,huang2025pressure
2503.03419,zhao2025spontaneous
2503.03441,he2025geometric
2503.03447,krolak2025kondo
2503.03473,li2025revealing
2503.03477,nielsen2025dual
2503.03559,kogler2025isome
2503.03608,howe2025compact
2503.03815,fridman2025anomalous
2503.03937,dordevic2025universal
2503.03958,zhao2025enhanced
2503.04179,kawamura2025engineering
2503.04186,smirnov2025thermoelectric
2503.04334,hong2025observation
2503.04336,zhao2025mechanisms
2503.04400,khasanov2025effect
2503.04560,zappacosta2025nonlinear
2503.04890,molignini2025beyond
2503.04955,anjos2025unified
2503.05075,zhang2025electronic
2503.05124,gessesew2025rutherford
2503.05176,xu2025collapse
2503.05184,ummarino2025possible
2503.05287,plokhikh2025unraveling
2503.05494,althuser2025collective
2503.05624,gonzalez2025high
2503.05697,maymann2025pairing
2503.05863,guerci2025ferromagnetic
2503.06018,shneyder2025evolution
2503.06391,sun2025superconducting
2503.06560,khasanov2025pressure
2503.06584,mo2025topological
2503.06642,mizuno2025magnon
2503.06679,shestakov2025relative
2503.06735,poljak2025probing
2503.06753,fontenele2025effects
2503.06835,sakai2025interplay
2503.06850,jung2025engineering
2503.07015,nakazawa2025origin
2503.07024,terekhov2025anomalous
2503.07042,li2025prediction
2503.07162,bogush2025vortex
2503.07229,wen2025helical
2503.07354,larson2025quasiparticle
2503.07443,rooij2025volume
2503.07688,matos2025transitional
2503.07726,sulangi2025low
2503.07744,biswas2025andreev
2503.07747,zhang2025constraints
2503.07750,wang2025bcs
2503.07810,stcyr2025effect
2503.07861,yilmaz2025floating
2503.07929,zhu2025magnetic
2503.07948,hara2025spin
2503.08318,mondal2025josephson
2503.10680,cetin2025geometric
2503.08570,zhang2025kramers
2503.08645,aggarwal2025mitigating
2503.08682,ouyang2025phase
2503.08767,heath2025many
2503.08841,oleary2025topography
2503.08901,neri2025collective
2503.08944,legg2025commenta
2503.09109,matsumura2025intrinsic
2503.09175,satariano2025nanoscale
2503.09216,xing2025charge
2503.09236,islam2025contrasting
2503.09554,yelton2025correlated
2503.09709,chen2025generalized
2503.09800,hodge2025fusion
2503.09821,mojarro2025majorana
2503.09872,gonzalez2025superconductivity
2503.10040,lee2025rapid
2503.10085,iskin2025structure
2503.10131,basistha2025non
2503.10146,zhang2025nonequilibrium
2503.10372,park2025effects
2503.10770,bedow2025finding
2503.10874,ohnmacht2025reflectionless
2503.10902,geisler2025electronic
2503.10909,huang2025fabrication
2503.10942,oubaid2025new
2503.10943,bercx2025charting
2503.10975,huang2025charge
2503.11079,dong2025controlled
2503.11228,li2025pressure
2503.11306,yang2025direct
2503.11333,lapp2025manipulation
2503.11362,wu2025metamagnetic
2503.11437,kreuzer2025stacked
2503.11456,huang2025revealinga
2503.11476,lemziakov2025applications
2503.11502,balakrishnan2025complex
2503.11603,christiansen2025nodal
2503.11873,li2025superconducting
2503.11886,pulkkinen2025revealing
2503.11925,deenen2025periodic
2503.12064,shukla2025dynamics
2503.12099,kung2025automatic
2503.12245,ramjan2025negative
2503.12412,lechermann2025low
2503.12650,sedov2025probing
2503.12710,chang2025energy
2503.12817,jang2025edge
2503.12925,inoue2025unified
2503.13104,shi2025ionic
2503.13143,yang2025spectroscopic
2503.13197,shi2025theoretical
2503.13259,greco2025coherent
2503.13321,roy2025study
2503.13406,pasnoori2025realizing
2503.13600,radaelli2025critical
2503.13725,sharma2025sn
2503.13944,sazgari2025competing
2503.13968,behnia2025comment
2503.14128,cao2025complex
2503.14335,campi2025upper
2503.14423,teller2025frustrated
2503.14424,murthy2025identifying
2503.14457,bai2025flux
2503.14589,takasan2025superconducting
2503.14593,jeon2025interaction
2503.14616,bafia2025quantifying
2503.14721,dunbrack2025quantum
2503.15025,reho2025crucial
2503.15038,xi2025transition
2503.15115,bankier2025superconducting
2503.15266,wang2025strong
2503.15384,villani2025quasi
2503.15471,christos2025finite
2503.15623,ismagambetov2025josephson
2503.15643,dzero2025schmid
2503.15646,chaudhuri2025decoupling
2503.15767,zhang2025angular
2503.15862,he2025theory
2503.16168,panigrahi2025tomographic
2503.16224,wei2025upper
2503.16295,pioldi2025photonic
2503.16384,gaggioli2025spontaneous
2503.16391,chen2025intrinsic
2503.16410,park2025simultaneous
2503.16704,scheppe2025tight
2503.16705,scheppe2025perturbing
2503.16812,karuppannan2025development
2503.16923,daido2025nonreciprocal
2503.17054,cioni2025high
2503.17098,ghosh2025gate
2503.17121,han2025multi
2503.17124,silva2025high
2503.17146,sidorova2025jitter
2503.17223,hu2025electronic
2503.17241,ruf2025superconducting
2503.17345,hickman2025superconducting
2503.17450,sharma2025observation
2503.17582,gray2025broad
2503.17596,jiang2025individual
2503.18969,shindou2025topological
2503.17729,lamura2025anisotropic
2503.17761,wang2025odd
2503.17762,crepieux2025quasiparticle
2503.17901,tu2025strain
2503.18323,iorsh2025electron
2503.18346,yang2025enhanced
2503.18362,subhadarshini2025identifying
2503.18439,shan2025emergent
2503.18877,zhan2025impact
2503.18902,ilicin2025variational
2503.18946,zhu2025plane
2503.19376,sahoo2025four
2503.19436,burset2025floquet
2503.19761,yang2025emergent
2503.19891,reza2025predicted
2503.20005,gibson2025developing
2503.20022,howe2025picosecond
2503.20070,mairovich20254
2503.20169,han2025intrinsic
2503.20347,yue2025fixed
2503.20361,miyake2025novel
2503.20389,chen2025topological
2503.20426,povitchan2025enhancement
2503.20503,souliou2025hybridization
2503.20861,sulangi2025inhomogeneity
2503.20867,deng2025theory
2503.21063,palumbo2025gapless
2503.21389,makarov2025electronic
2503.21391,alipourzadeh2025andreev
2503.21506,yin2025yin
2503.21583,sonin2025theory
2503.22003,das2025momentum
2503.22014,mardazad2025ground
2503.22078,palumbo2025interplay
2503.22477,misawa2025chemical
2503.22637,esmenda2025revealing
2503.22670,metuh2025single
2503.22888,lin2025topological
2503.23066,karchev2025time
